id,height,weight,position,firstseason,lastseason,games,pts,reb,ast,stl,fga,fgm,fta,ftm
HANDLBE01,208,109,C,2003,2004,38,163,120,19,10,130,68,44,27
HANKICE01,185,79,G,1946,1947,80,394,0,22,0,507,140,185,114
HANKIPH01,203,88,F,1973,1974,31,122,57,6,4,114,56,13,10
HANNUAL01,199,95,F,1949,1956,516,3078,2013,857,0,3341,1182,1134,714
HANRADO01,201,91,F,1952,1952,18,33,30,11,0,32,11,15,11
HANSEBO01,198,86,G,1983,1991,575,3952,1282,947,359,3512,1642,760,503
HANSEGL01,193,93,G,1975,1977,112,588,247,93,61,582,240,149,108
HANSELA01,208,102,C,1978,1978,15,76,59,14,1,57,29,31,18
HANSETR01,198,95,G,2003,2003,41,123,70,19,10,130,46,27,22
HANSORE01,203,88,F,1997,1997,8,6,6,1,2,6,3,0,0
HANSRO01,188,95,G,1953,1954,80,556,176,207,0,582,221,205,114
HANZLBI01,201,84,F,1980,1989,748,5414,2058,2058,727,4232,1836,2171,1696
HARDAAN01,201,88,G,1993,2007,704,10684,3146,3525,1125,8731,3995,2831,2191
HARDATI01,183,79,G,1989,2002,867,15373,2855,7095,1428,13076,5640,3263,2551
HARDIRE01,213,113,C,1963,1967,191,1774,1771,325,0,1830,761,410,252
HARDNCH01,203,102,F,1962,1964,164,1198,930,103,0,1023,433,513,332
HARDYAL01,199,88,G,1980,1981,60,193,53,23,10,195,84,39,25
HARDYJA01,203,100,F,1978,1981,249,1410,1312,315,178,1269,611,267,187
HARGIJO01,188,82,G,1949,1950,74,710,30,111,0,616,248,301,214
HARKNJE01,188,79,G,1963,1968,5,29,6,6,0,30,13,8,3
HARLISK01,185,84,G,1968,1968,26,106,16,37,0,90,41,31,24
HARMOJE01,193,86,G,1994,1994,10,46,23,12,9,53,21,6,3
HARPEDE01,193,84,G,1983,1998,1199,15997,2885,6571,1958,13379,6187,3426,2554
HARPEMI01,208,88,C,1980,1981,123,613,432,71,78,506,240,238,133
HARPERO01,198,84,G,1986,2000,1009,13910,4309,3916,1716,11946,5326,3799,2735
HARPRMA01,201,105,F,1998,2008,665,7645,3366,907,497,6033,2900,2239,1687
HARRIAD01,196,91,G,2002,2002,19,30,8,12,2,37,11,4,3
HARRIAR01,193,84,G,1968,1971,238,2171,575,639,0,2331,923,519,325
HARRIBE01,208,91,F,1974,1974,11,5,8,1,0,11,2,2,1
HARRIBO01,201,88,F,1949,1953,325,2209,1824,502,0,2091,804,957,601
HARRIBO02,185,86,G,1949,1957,615,4418,1358,1672,0,5067,1782,1232,854
HARRICH01,190,86,G,1955,1955,41,101,44,44,0,149,37,45,27
HARRIDA01,213,118,C,2004,2007,189,949,549,47,64,705,374,383,201
HARRILO01,193,82,G,2002,2006,140,733,381,428,126,782,290,193,133
HARRILU01,196,86,G,1993,2004,800,5784,1864,1130,556,5151,2194,1258,994
HARRIOT01,206,107,F,1996,2007,709,5212,3130,443,185,4001,2021,1585,1170
HARRIST01,196,88,G,1985,1989,207,1440,365,238,116,1363,592,303,255
HARRITO01,190,86,G,1990,1994,14,68,11,8,5,55,16,38,33
HARVEAN01,211,102,F,1993,2002,187,553,433,58,55,565,230,180,92
HARVEDO01,203,98,F,2000,2004,205,1150,827,161,97,985,453,369,243
HASKICL01,190,88,G,1967,1975,681,8743,2087,2382,127,7824,3515,2163,1713
HASKISC01,211,113,F,1993,1993,27,55,55,6,2,45,21,19,13
HASSEBI01,179,82,G,1949,1950,91,405,35,184,0,462,129,224,147
HASSEJO01,196,82,G,1977,1982,292,1723,307,386,126,1691,712,122,105
HASTISC01,208,107,F,1982,1992,578,1647,1287,284,159,1323,584,556,451
HASTOKI01,206,110,F,2001,2002,27,32,27,8,0,56,13,12,6
HATTOVE01,190,88,G,1958,1961,225,1244,531,310,0,1409,485,373,274
HAVLIJO01,196,92,F,1962,1977,1270,26395,8007,6114,476,23930,10513,6589,5369
HAWESST01,206,100,C,1974,1983,688,5768,4272,1288,518,4836,2337,1367,1080
HAWKICO01,203,95,F,1967,1975,499,8233,3971,2052,244,6453,3013,2811,2207
HAWKIHE01,190,86,G,1988,2000,983,14468,3554,2860,1622,10612,4889,3983,3464
HAWKIJU01,201,93,F,2002,2002,58,134,78,47,29,148,57,20,10
HAWKIMA01,190,93,F,1949,1949,39,152,0,51,0,195,55,61,42
HAWKIMI01,183,81,G,1996,2000,75,132,68,117,21,130,49,20,16
HAWKIRO01,193,86,G,1975,1978,103,1313,240,150,114,1179,534,348,245
HAWKITO01,196,95,F,1959,1968,764,6672,4607,871,0,6171,2761,2016,1150
HAWTHNA01,193,86,G,1973,1975,162,882,333,108,72,803,338,312,206
HAYESEL01,206,107,F,1968,1983,1303,27313,16279,2398,864,24272,10976,7999,5356
HAYESST01,213,93,C,1981,1985,212,545,526,85,32,483,233,158,79
HAYWOSP01,203,102,F,1969,1982,760,14592,7038,1351,355,12447,5790,3766,3011
HAZENJO01,188,78,G,1948,1948,6,18,0,3,0,17,6,7,6
HAZZAWA01,188,84,G,1964,1973,724,9087,2146,3555,26,8162,3597,2502,1893
HEALSH01,183,82,G,1996,2003,49,97,22,38,4,121,33,10,7
HEANEBR01,188,82,G,1969,1969,14,28,4,6,0,24,13,4,2
HEARDGA01,198,99,F,1970,1980,787,6828,5876,1220,784,6877,2846,1736,1136
HEDDEHE01,196,77,G,1954,1954,5,4,4,2,0,9,2,1,0
HEGGSAL01,203,102,F,1995,1995,4,8,2,0,0,5,3,3,2
HEINSTO01,201,99,F,1956,1964,654,12194,5749,1318,0,11787,4773,3353,2648
HEMRIDI01,198,100,F,1955,1956,138,863,703,102,0,717,270,483,323
HENDEAL01,206,107,F,1995,2006,652,5094,3249,397,362,4215,1976,1778,1137
HENDECE01,203,95,F,1986,1986,8,11,8,0,0,8,4,3,3
HENDECE02,201,98,F,1997,2001,260,1885,755,419,228,1797,783,438,313
HENDEDA01,196,88,G,1987,1987,22,126,35,34,12,116,47,47,32
HENDEGE01,188,79,G,1979,1991,871,7773,1453,3141,939,6526,3079,1820,1412
HENDEJE01,211,104,F,1985,1986,7,16,8,0,1,16,6,4,4
HENDEJR01,203,103,F,1998,1998,30,97,47,22,9,96,35,45,25
HENDEKE01,193,88,G,1986,1987,22,65,24,34,9,61,24,28,17
HENDETO01,190,86,G,1974,1982,650,6088,1494,3136,760,5601,2426,1673,1236
HENDRMA01,206,100,F,1996,1999,114,381,316,63,50,322,134,137,110
HENNELA01,190,84,G,1955,1956,74,331,94,73,0,422,141,64,49
HENRIDO01,201,102,F,1952,1954,138,989,990,240,0,881,338,476,313
HENRYAL01,206,86,C,1970,1971,49,194,148,8,0,162,69,80,56
HENRYBI01,206,98,C,1948,1949,95,613,0,103,0,578,185,379,243
HENRYCA01,198,93,G,1985,1985,28,78,19,4,5,67,31,17,12
HENRYCO01,201,88,G,1986,1987,93,305,83,102,21,286,108,74,56
HENRYSK01,201,86,G,1993,1993,4,4,2,4,0,5,1,4,2
HENSOST01,180,80,G,1990,1998,238,739,176,465,88,631,254,145,126
HERMABI01,190,77,G,1949,1949,13,56,0,15,0,65,25,11,6
HERMSCL01,204,102,C,1946,1952,288,2669,467,366,0,3243,962,1139,745
HERRECA01,206,98,F,1991,1998,465,2481,1690,261,237,2183,1039,625,401
HERRECH01,188,89,G,1999,2000,70,224,73,167,29,220,74,52,36
HerrmWa01,206,102,F,2006,2008,152,819,319,66,31,681,312,103,81
HERROKE01,198,88,G,1978,1981,124,1219,242,174,105,1108,485,288,247
HERTZSI01,178,79,G,1946,1950,293,2563,260,618,0,3166,946,847,671
HETZEFR01,203,100,F,1965,1970,416,4658,2444,462,0,4246,1789,1322,1080
HEWITBI01,201,95,F,1968,1974,361,2062,1994,469,9,2031,891,499,280
HEWSOJA01,198,88,F,1947,1947,24,65,0,1,0,89,22,30,21
HEYMAAR01,196,93,G,1963,1969,147,1519,414,346,0,1322,564,576,391
HICKEMA01,180,82,G,1947,1947,1,2,0,0,0,6,0,3,2
HICKSPH01,201,93,F,1976,1978,57,132,94,32,13,132,59,18,14
HIGGIMI01,206,100,F,1989,1990,18,30,9,5,2,18,9,17,12
HIGGIRO01,201,91,F,1982,1994,779,7011,2819,1254,485,5336,2483,2095,1693
HIGGISE01,206,93,F,1990,1997,220,1375,402,226,73,1305,559,193,164
HIGGSKE01,183,82,G,1978,1981,216,1470,391,944,239,1221,538,480,386
HIGHJO01,190,84,G,1979,1983,274,1396,617,525,325,1168,508,607,376
HIGHTWA01,203,87,F,1962,1971,316,2848,1876,337,0,2888,1039,1028,770
HILARMA01,211,118,F,2002,2008,370,4266,2453,601,459,2932,1600,1605,1065
HILLAR01,193,86,G,1976,1983,468,3214,917,2194,548,2817,1150,1101,913
HILLCL01,185,84,G,1961,1961,58,320,178,114,0,309,107,137,106
HILLGA01,193,84,G,1963,1964,79,370,130,110,0,420,156,91,58
HILLHAR01,201,100,C,1946,1947,71,418,0,44,0,483,134,203,150
HILLMDA01,206,98,F,1971,1979,287,2471,1881,406,229,2128,992,822,487
HillSt01,213,112,C,2008,2008,1,2,3,0,0,1,1,0,0
HILLTY01,206,109,F,1990,2003,801,7532,6854,647,614,5643,2834,2901,1864
HILTOFR01,190,84,G,1971,1972,120,1131,254,190,0,1289,500,175,131
HINSORO01,206,95,C,1983,1990,507,7206,3452,495,306,5568,2776,2232,1654
HIRSCME01,168,75,G,1946,1946,13,19,0,10,0,45,9,2,1
HITCHLE01,203,91,F,1951,1956,414,2075,2183,499,0,2021,759,827,557
HiteRo01,188,85,G,2006,2006,12,51,16,8,3,60,19,12,8
HODGECR01,188,86,G,1982,1991,695,5940,937,1769,553,5130,2363,786,651
HODGEDO01,213,104,F,1991,1995,249,1182,809,191,84,1057,462,357,254
HODGEJU01,201,95,F,2005,2006,22,28,15,18,6,25,11,12,6
HOEFEAD01,175,72,G,1946,1947,65,361,0,36,0,533,133,147,95
HOFFMPA01,188,88,G,1947,1954,317,3234,1129,911,0,3354,1139,1415,956
HOGSEBO01,201,104,F,1966,1967,7,16,3,1,0,16,5,6,6
HOGUEPA01,206,109,C,1962,1963,65,409,461,48,0,449,164,181,81
HOIBEFR01,193,92,G,1995,2004,541,2944,1438,846,428,2227,959,765,653
HOLCODO01,193,91,F,1948,1948,3,15,0,5,0,12,3,14,9
HOLCORA01,206,102,F,2005,2005,4,2,1,0,0,1,1,0,0
HOLLABR01,190,82,G,1979,1981,93,293,59,63,47,293,118,71,53
HOLLAJO01,193,84,F,1949,1951,186,1084,510,327,0,1312,434,348,216
HOLLAWI01,183,79,G,1975,1978,276,3760,842,922,475,3558,1608,681,544
HOLLIES01,198,88,F,1978,1978,25,69,45,6,11,75,30,12,9
HOLLILI01,190,84,G,1975,1984,673,7809,1601,3006,1053,7211,3201,1882,1394
HOLSTJI01,190,82,F,1952,1955,225,859,659,249,0,981,317,348,225
HOLTAL01,201,95,F,1970,1970,6,4,4,0,0,8,1,3,2
HOLTOMI01,193,84,G,1984,1989,325,2016,459,977,208,1805,796,491,396
HOLUBDI01,198,93,C,1947,1947,48,504,0,37,0,662,195,180,114
HOLUPJO01,198,98,F,1956,1958,192,1347,852,193,0,1345,460,547,427
HOLZMRE01,178,79,G,1948,1953,358,2166,344,721,0,2622,830,742,506
HONEYJE01,206,111,F,1997,1998,54,275,104,35,25,253,99,68,43
HOODDE01,203,101,F,1999,1999,2,0,1,0,0,3,0,0,0
HOOVETO01,206,104,C,1963,1968,100,350,425,56,0,310,128,159,94
HOPKIBO01,203,93,C,1956,1959,273,2237,1526,189,0,2168,854,695,529
HOPPEDA01,211,107,C,1987,1992,169,837,647,100,43,629,326,245,184
HOPSODE01,196,91,F,1987,1991,334,3633,939,539,319,3193,1375,1074,822
HORANJO01,203,86,F,1955,1955,19,34,10,2,0,42,12,11,10
HORDGCE01,203,100,C,1980,1981,145,1099,853,169,59,894,425,385,246
HORFOTI01,216,111,C,1988,1993,63,93,84,5,7,110,33,43,27
HORNAJE01,190,86,G,1986,1999,1077,15659,3646,5281,1536,11957,5929,3390,2973
HORNRO01,201,100,F,1961,1967,31,77,77,11,0,94,28,31,21
HORRYRO01,206,100,F,1992,2007,1107,7715,5269,2343,1158,6643,2820,1760,1280
HORTOED01,203,104,C,1989,1989,45,202,108,19,9,162,80,69,42
HOSKEWI01,202,102,F,1968,1971,143,573,355,94,0,485,235,144,103
HOUBRBO01,201,95,C,1953,1957,281,2611,1552,500,0,2245,906,1108,799
HOUSTAL01,198,91,G,1993,2004,839,14551,2434,1990,566,12017,5337,2979,2572
HOUSTBY01,196,113,F,1992,1995,214,835,648,114,103,673,307,312,211
HOVASTO01,203,93,F,1994,1994,2,0,0,1,0,1,0,0,0
HOWARBR01,198,93,F,1991,1992,95,570,263,81,66,518,237,125,94
HOWARGR01,206,98,F,1970,1971,92,312,227,53,0,304,118,109,76
HOWARMO01,188,77,G,1976,1976,32,152,39,42,17,132,64,35,24
HOWAROT01,201,100,F,1978,1978,14,59,41,5,2,56,24,23,11
HOWARST01,206,102,F,1992,1997,120,336,173,25,38,239,115,168,106
HOWELBA01,201,95,F,1959,1970,950,17770,9383,1853,0,13585,6515,6224,4740
HUBBABO01,198,98,C,1947,1948,62,224,0,29,0,334,83,86,58
HUBBAPH01,203,98,F,1979,1988,665,7228,3538,857,574,5394,2672,2667,1883
HUDSOLO01,194,95,F,1966,1978,890,17940,3926,2432,516,15129,7392,3960,3156
HUDSOTR01,185,77,G,1997,2007,517,4637,877,1749,274,4279,1714,882,757
HUFFMNA01,216,109,C,2002,2002,7,23,23,5,1,25,9,8,5
HUGHEAL01,196,98,F,1985,1985,68,356,113,61,26,372,152,84,49
HUGHEED01,178,NA,G,1987,1989,97,296,93,159,65,279,116,52,36
HUGHEKI01,211,100,C,1975,1980,341,932,1592,319,321,968,435,186,62
HUGHERI01,206,107,F,1999,1999,21,82,49,9,3,72,35,26,12
HUMMEJO01,206,104,F,1970,1975,327,2248,1733,543,42,1998,875,950,498
HUMPHJA01,190,84,G,1984,1994,788,8772,2003,4339,1153,7362,3502,1981,1549
HUMPHRY01,203,107,F,2002,2004,85,197,189,18,20,227,78,76,41
HUNDLRO01,193,84,G,1957,1962,431,3625,1420,1455,0,3978,1382,1195,861
HUNTEBR01,201,118,F,2003,2004,67,220,187,22,17,189,90,82,40
HUNTECE01,183,82,F,1991,1991,1,0,0,0,0,0,0,0,0
HUNTELE01,201,95,F,1964,1972,24,42,50,11,0,64,18,14,6
HURLEBO01,183,75,G,1993,1997,269,1032,283,880,120,1023,361,320,246
HURLERO01,188,77,F,1946,1946,46,239,0,34,0,447,100,64,39
HUSTOGE01,188,79,G,1979,1986,496,4380,684,2509,331,3805,1836,978,692
HUSTOPA01,190,79,F,1947,1947,46,164,0,27,0,215,51,89,62
HUTCHME01,198,91,F,1951,1957,437,4851,4186,1298,0,4962,1931,1470,989
HUTTOJO01,185,77,G,1950,1951,120,302,187,115,0,338,112,113,78
HYDERGR01,198,98,F,1970,1970,77,417,332,48,0,409,183,71,51
IAVARMA01,203,95,F,1982,1988,531,2328,1725,514,185,1959,899,746,530
IlicMi01,218,116,C,2006,2006,5,0,1,0,0,3,0,0,0
IMHOFDA01,208,100,C,1960,1971,801,5759,6099,1405,0,5016,2299,1954,1161
INGELTO01,190,82,G,1973,1975,48,129,44,37,19,131,50,37,29
INGRAJO01,183,95,F,1957,1957,24,67,116,20,0,103,27,28,13
IRVINBY01,196,86,G,1989,1992,87,451,123,73,44,350,165,158,114
ISSELDA01,204,107,C,1970,1984,718,14659,5707,1804,698,10711,5424,4756,3792
IUZZOMI01,178,79,G,1991,1992,122,1096,238,522,82,833,381,277,221
JACKSAL01,185,84,G,1967,1967,2,0,0,1,0,3,0,0,0
JACKSBO01,185,84,G,1997,2008,755,7344,2347,1945,704,6601,2755,1444,1145
JACKSGR01,183,82,G,1974,1974,49,182,69,96,23,176,73,62,36
JACKSJA01,193,86,G,1989,2001,431,2370,785,500,258,2215,865,385,294
JACKSJE01,193,93,G,1999,2005,135,262,145,184,42,222,89,114,81
JACKSJI01,198,100,G,1992,2005,885,12690,4152,2851,726,11247,4811,2651,2187
JACKSLU01,206,109,F,1964,1971,522,5170,4613,818,0,4824,2004,1610,1162
JACKSLU02,201,96,G,2004,2007,73,252,89,58,24,235,84,71,52
JACKSMA01,185,82,G,1987,2003,1296,12489,4963,10323,1608,10731,4793,2818,2169
JACKSMA02,208,122,C,2000,2006,387,3238,1655,311,147,2680,1194,1036,843
JACKSMI02,188,83,G,1987,1989,89,188,70,198,28,206,76,40,27
JACKSMY01,190,84,G,1986,1986,8,11,3,6,1,9,2,8,7
JACKSPH01,203,100,F,1967,1979,807,5428,3454,898,281,4583,2076,1734,1276
JACKSRA01,188,86,G,1984,1984,1,2,1,4,2,3,1,0,0
JACKSRA02,211,98,F,1998,1999,28,114,54,8,3,108,46,32,21
JACKSST01,190,84,G,1993,1993,17,38,27,16,5,33,17,3,3
JACKSTO02,183,77,G,1980,1980,2,2,2,2,2,3,1,0,0
JACKSTR01,198,93,G,1981,1983,129,694,243,132,78,602,279,179,134
JACKSWA01,201,91,F,1974,1974,56,243,133,30,26,242,96,71,51
JACOBCA01,198,98,G,2002,2007,287,1488,516,304,121,1210,476,425,327
JACOBSA01,193,98,G,1998,2000,68,283,80,36,33,235,120,46,34
JACOBWI01,190,79,F,1946,1946,18,50,0,5,0,69,19,25,12
JAMERDA01,196,86,G,1990,1993,90,306,77,61,23,311,122,57,49
JAMESAA01,203,95,F,1974,1978,356,3829,1470,370,158,3347,1609,804,611
JAMESGE01,193,82,F,1948,1950,88,296,141,95,0,347,116,114,64
JAMESHE01,203,100,F,1990,1997,212,1292,318,87,48,1139,472,242,196
JAMESJE01,213,136,C,1998,2008,357,1540,1099,117,95,1339,650,389,240
JAMESTI01,201,96,F,1999,2001,43,68,46,11,2,79,26,23,15
JAMISHA01,203,118,F,1999,2001,37,72,60,10,7,63,29,33,14
JANISJO01,190,91,F,1946,1947,70,734,0,51,0,1033,297,214,140
JANOTHO01,190,84,F,1949,1949,9,31,0,4,0,30,9,16,13
JARICMA01,203,95,G,2002,2008,447,3193,1201,1600,583,2944,1190,718,524
JAROSTO01,190,84,F,1946,1950,242,1306,131,218,0,1574,481,490,344
JASIKSA01,193,88,G,2005,2006,138,933,222,399,66,751,298,228,207
JEANNBU01,180,79,G,1947,1949,139,997,0,287,0,777,265,598,467
JEELAAB01,203,95,F,1979,1980,143,1290,500,160,84,1005,475,424,340
JEFFECH01,203,98,G,2002,2003,72,281,88,29,23,266,102,63,42
JeffeDo01,193,88,G,2008,2008,6,29,12,9,4,22,11,9,6
JENKIHO01,185,82,G,2004,2004,15,42,9,9,5,45,15,13,12
JENNIKE01,170,73,G,1992,1994,164,1090,248,614,164,809,353,291,248
JENTCH01,201,100,F,1993,1996,6,37,16,8,0,32,15,2,1
JEPSELE01,213,108,G,1990,1991,52,53,67,2,2,60,20,20,13
JohnsAl01,208,109,F,2006,2007,103,444,276,33,38,298,153,203,137
JOHNSAN01,196,98,F,1958,1961,292,2847,1190,675,0,2762,1083,1126,681
JOHNSAR01,196,107,F,1948,1952,332,2888,1272,731,0,1934,808,1741,1272
JOHNSAV01,178,79,G,1988,2003,1054,8817,1751,5846,1008,7564,3622,2190,1546
JOHNSBR01,208,95,F,2003,2004,26,54,55,16,8,81,23,16,7
JOHNSBU01,201,86,F,1986,1992,505,4617,1760,856,404,3942,1922,1038,766
JOHNSCH01,183,77,G,1972,1978,521,4241,1318,973,534,4507,1935,491,371
JOHNSCL01,208,109,C,1978,1987,761,4102,3508,744,349,3454,1699,1134,704
JOHNSCL02,193,79,G,1981,1983,80,224,93,45,33,205,84,76,55
JOHNSDA01,180,77,G,1949,1952,204,1705,498,569,0,2117,692,434,321
JOHNSDA02,185,77,G,1995,1995,11,12,2,1,0,12,5,2,2
JOHNSDA03,201,95,G,1992,1993,59,204,64,17,12,203,74,80,53
JOHNSDE01,193,84,G,1976,1989,1100,15535,4249,5499,1477,13100,5832,4754,3791
JOHNSDE02,206,111,F,1999,1999,5,6,7,0,1,9,3,0,0
JOHNSDE03,206,91,G,2000,2007,344,2121,769,304,198,1872,770,389,307
JOHNSED02,188,82,G,1977,1986,675,10163,1522,3436,761,8436,4015,2564,2029
JOHNSED03,201,98,F,1981,1998,1199,19202,4832,2550,739,16361,7727,3792,3186
JOHNSER01,211,111,C,1993,2005,845,3473,5147,387,471,2757,1393,1133,685
JOHNSER02,188,93,G,1989,1989,48,54,28,64,17,84,20,17,13
JOHNSFR01,185,84,G,1981,1993,596,4937,1025,2476,570,4433,1947,1303,990
JOHNSGE01,211,93,C,1972,1985,904,4369,5887,929,456,3995,1802,1101,764
JOHNSGE02,211,111,C,1970,1973,69,190,220,22,8,190,84,51,22
JOHNSGE03,201,95,F,1978,1985,464,4214,2610,817,432,3684,1704,1008,785
JOHNSGU01,197,104,F,1963,1972,560,9781,7243,1510,0,9202,4057,2384,1667
JOHNSHA01,198,109,C,1946,1946,27,15,0,11,0,20,4,14,7
JOHNSJI01,211,111,C,1982,1982,23,31,46,11,3,30,11,20,9
JOHNSJO01,201,91,F,1970,1981,869,11200,4778,3285,487,10254,4575,2633,2050
JOHNSKA01,206,100,F,1987,1987,4,2,0,0,1,3,1,0,0
JOHNSKE01,185,82,G,1987,1999,735,13127,2404,6711,1082,9160,4512,4691,3943
JOHNSKE02,203,109,F,1985,1985,64,263,243,19,13,214,113,85,37
JOHNSKE03,211,109,C,2002,2002,16,32,32,0,1,37,15,6,2
JOHNSLA01,198,113,F,1991,2000,707,11450,5300,2298,515,9086,4401,2979,2281
JOHNSLA02,190,93,G,1977,1977,4,6,5,7,5,13,3,2,0
JOHNSLE01,211,93,F,1980,1980,12,17,22,1,0,25,7,5,3
JOHNSLI01,203,93,F,2003,2008,150,582,493,65,84,574,239,103,72
JOHNSLY01,197,88,F,1979,1979,9,27,14,2,1,30,12,5,3
JOHNSMA01,203,98,G,1979,1995,906,17707,6559,10141,1724,11951,6211,5850,4960
JOHNSMA02,201,99,F,1977,1989,691,13892,4817,2502,888,11065,5733,3265,2412
JOHNSMI01,208,86,F,1974,1985,904,12748,6465,2677,1025,10544,4733,4066,3253
JOHNSNA01,203,95,C,1989,1989,21,46,23,1,3,48,18,13,9
JOHNSNE01,201,100,F,1966,1972,202,798,685,217,0,705,300,323,198
JOHNSNE02,203,95,C,1951,1958,516,10023,5856,1269,0,7435,3303,4447,3417
JOHNSOL01,198,91,F,1972,1981,690,5341,2280,1212,455,4505,2235,1049,868
JOHNSRE01,206,93,F,1980,1983,305,2564,1238,262,128,2109,1065,605,433
JOHNSRI01,201,95,C,1968,1970,96,449,260,39,0,437,196,93,57
JOHNSRO01,203,98,F,1960,1960,14,37,29,2,0,43,13,17,11
JOHNSST01,208,107,C,1981,1990,626,7345,3450,777,290,4965,2841,2622,1663
JOHNSST02,203,109,F,1986,1986,29,74,43,5,9,64,27,38,20
JohnsTr01,196,99,G,2008,2008,4,4,1,0,0,5,0,4,4
JOHNSVI01,188,91,G,1979,1991,984,11825,3109,3212,852,10515,4882,2673,1978
JOLLIHO01,201,99,F,1960,1962,138,388,586,112,0,449,165,110,58
JONESAL01,211,120,F,2001,2001,23,26,36,3,3,20,8,20,10
JONESAN01,198,88,G,1986,1989,164,594,214,119,85,595,234,150,111
JONESAS01,196,91,F,1994,1994,11,45,11,16,6,44,15,16,13
JONESBI01,201,79,F,1988,1988,37,129,47,20,17,102,50,43,29
JONESBO01,206,95,F,1974,1985,774,8911,4256,1888,1050,6199,3412,2674,2087
JonesBo02,201,98,F,2006,2007,90,288,149,44,26,233,103,92,63
JONESCA01,211,98,C,1973,1989,1068,6589,7663,1347,480,5395,2554,1965,1479
JONESCH01,206,98,C,1983,1997,726,1826,3253,623,442,1510,725,608,376
JONESCH02,190,82,G,1998,1999,85,296,104,135,48,324,105,45,28
JONESCH03,203,98,F,1984,1988,201,1015,758,206,98,740,365,465,284
JONESDA01,190,84,G,1998,2008,656,4301,1080,1796,257,3709,1511,479,347
JONESDO01,203,100,F,1997,1997,15,44,9,5,2,57,19,0,0
JONESDW01,208,95,F,1973,1982,766,6230,4513,911,429,5216,2459,1772,1311
JONESEA01,213,95,C,1984,1985,14,13,10,4,0,13,5,4,3
JONESED01,198,86,G,1994,2007,955,14153,3857,2812,1620,11285,4931,3394,2745
JONESED02,208,102,F,1980,1985,363,3257,1745,331,220,2384,1207,1164,827
JONESFR01,193,95,F,2002,2008,430,3206,958,990,336,2651,1090,841,680
JONESJA01,190,82,G,1971,1971,17,76,26,12,0,72,28,31,20
JONESJI01,193,85,G,1967,1976,140,901,272,283,111,717,362,240,177
JONESJO01,201,93,F,1967,1968,51,214,114,26,0,253,86,68,42
JONESJU01,203,99,F,1999,2006,471,3325,1987,408,307,3052,1294,443,312
JONESKC01,185,91,G,1958,1966,676,5011,2399,2908,0,4961,1919,1814,1173
JONESLA01,188,82,G,1964,1973,95,854,241,270,85,775,310,287,234
JONESMA01,206,102,F,1979,1984,374,1643,1323,215,133,1385,678,488,286
JONESMA02,185,79,G,1983,1983,6,7,2,5,0,6,3,2,1
JONESMA03,198,98,G,2004,2004,10,23,13,6,5,31,9,10,5
JONESNI01,188,86,G,1967,1972,188,1003,216,247,0,951,393,281,217
JONESOZ01,211,107,C,1984,1985,70,245,240,56,32,182,106,83,33
JONESPO01,203,113,F,1993,2003,535,3726,3981,696,300,3523,1574,736,553
JONESRI01,198,100,F,1969,1976,34,360,194,46,38,348,134,121,92
JONESRO01,206,102,C,1976,1977,75,370,310,82,38,319,150,119,70
JONESSA01,193,90,G,1957,1968,871,15411,4305,2209,0,13745,6271,3572,2869
JONESSH01,206,95,F,1988,1988,51,244,113,42,21,209,93,80,58
JONESST01,196,93,G,1967,1975,64,414,75,63,17,380,168,94,78
JONESWA01,188,82,G,1964,1975,607,6140,1394,1947,6,6054,2478,1480,1184
JONESWA02,193,102,F,1949,1951,140,1428,408,429,0,1467,521,510,386
JONESWI01,203,93,F,1969,1977,159,1578,938,305,172,1533,664,342,250
JONESWI02,190,84,G,1960,1964,272,2016,767,545,0,2153,846,475,324
JONESWI03,203,86,F,1982,1983,13,41,17,4,4,40,17,10,7
JORDAAD01,180,77,G,1993,1998,10,21,6,22,3,27,8,4,2
JORDAED01,185,77,G,1977,1983,420,3414,788,1595,766,3256,1349,909,694
JORDAMI01,198,88,G,1984,2002,1072,32292,6672,5633,2514,24537,12192,8772,7327
JORDARE01,193,88,G,1993,1999,186,500,343,190,92,420,182,229,134
JORDATH01,208,100,F,1992,1992,4,44,19,3,3,41,18,17,8
JORDAWA01,201,90,F,1980,1980,30,68,42,11,11,75,29,17,10
JORDOPH01,208,93,C,1956,1962,442,4835,3028,769,0,4940,1965,1312,905
JORGEJO01,188,84,G,1947,1948,51,115,0,33,0,123,45,34,25
JORGENO01,206,103,C,1946,1952,268,2363,862,324,0,2226,801,1026,761
JORGERO01,196,91,C,1946,1946,28,41,0,1,0,54,14,19,13
JOSEPGA01,218,143,C,2000,2000,4,2,2,1,0,5,1,2,0
JOSEPYV01,211,111,F,1985,1985,1,2,0,0,0,0,0,2,2
JUDKIJE01,198,84,G,1978,1982,272,1482,427,282,147,1248,596,329,267
KACHAED01,188,79,G,1948,1948,52,112,0,37,0,142,38,56,36
KAFTAGE01,190,86,F,1948,1952,212,1594,424,399,0,1585,586,649,422
KALAFED01,198,111,C,1954,1956,209,1474,1182,310,0,1422,490,718,494
KAPLORA01,188,77,G,1946,1947,105,592,0,57,0,824,217,211,158
KAPPETO01,178,75,G,1946,1946,59,384,0,28,0,537,128,161,128
KARLGE01,188,84,G,1973,1977,33,85,22,51,11,79,27,44,31
KASIDED01,180,84,G,1946,1946,8,12,0,6,0,21,6,6,0
